MUN_NAME,MUN_NAME_data_orig,MUN_CODE,UF_ABBREV,Modulo_fiscal_ha
Giruá,Giruá,4309001,RS,20
Glorinha,Glorinha,4309050,RS,10
Gramado,Gramado,4309100,RS,18
Gramado dos Loureiros,Gramado dos Loureiros,4309126,RS,20
Gramado Xavier,Gramado Xavier,4309159,RS,20
Gravataí,Gravataí,4309209,RS,10
Guabiju,Guabiju,4309258,RS,20
Guaíba,Guaíba,4309308,RS,14
Guaporé,Guaporé,4309407,RS,20
Guarani das Missões,Guarani das Miss§es,4309506,RS,NA
Harmonia,Harmonia,4309555,RS,18
Herveiras,Herveiras,4309571,RS,20
Horizontina,Horizontina,4309605,RS,20
Hulha Negra,Hulha Negra,4309654,RS,28
Humaitá,Humaitá,4309704,RS,20
Ibarama,Ibarama,4309753,RS,20
Ibiaçá,Ibiaçá,4309803,RS,20
Ibiraiaras,Ibiraiaras,4309902,RS,25
Ibirapuitã,Ibirapuitã,4309951,RS,18
Ibirubá,Ibirubá,4310009,RS,20
Igrejinha,Igrejinha,4310108,RS,18
Ijuí,Ijuí,4310207,RS,20
Ilópolis,Ilópolis,4310306,RS,20
Imbé,Imbé,4310330,RS,18
Imigrante,Imigrante,4310363,RS,18
Independência,Independência,4310405,RS,20
Inhacorá,Inhacorá,4310413,RS,20
Ipê,Ipê,4310439,RS,25
Ipiranga do Sul,Ipiranga do Sul,4310462,RS,20
Iraí,Iraí,4310504,RS,20
Itaara,Itaara,4310538,RS,22
Itacurubi,Itacurubi,4310553,RS,28
Itapuca,Itapuca,4310579,RS,20
Itaqui,Itaqui,4310603,RS,20
Itati,Itati,4310652,RS,18
Itatiba do Sul,Itatiba do Sul,4310702,RS,20
Ivorá,Ivorá,4310751,RS,35
Ivoti,Ivoti,4310801,RS,18
Jaboticaba,Jaboticaba,4310850,RS,16
Jacuizinho,Jacuizinho,4310876,RS,18
Jacutinga,Jacutinga,4310900,RS,20
Jaguarão,Jaguarão,4311007,RS,40
Jaguari,Jaguari,4311106,RS,22
Jaquirana,Jaquirana,4311122,RS,25
Jari,Jari,4311130,RS,35
Jóia,Jóia,4311155,RS,35
Júlio de Castilhos,Júlio de Castilhos,4311205,RS,35
Lagoa Bonita do Sul,Lagoa Bonita do Sul,4311239,RS,20
Lagoão,Lagoão,4311254,RS,18
Lagoa dos Três Cantos,Lagoa dos Três Cantos,4311270,RS,20
Lagoa Vermelha,Lagoa Vermelha,4311304,RS,25
Lajeado,Lajeado,4311403,RS,18
Lajeado do Bugre,Lajeado do Bugre,4311429,RS,16
Lavras do Sul,Lavras do Sul,4311502,RS,35
Liberato Salzano,Liberato Salzano,4311601,RS,20
Lindolfo Collor,Lindolfo Collor,4311627,RS,18
Linha Nova,Linha Nova,4311643,RS,18
Machadinho,Machadinho,4311700,RS,20
Maçambará,Maçambara,4311718,RS,NA
Mampituba,Mampituba,4311734,RS,18
Manoel Viana,Manoel Viana,4311759,RS,35
Maquiné,Maquiné,4311775,RS,18
Maratá,Maratá,4311791,RS,18
Marau,Marau,4311809,RS,20
Marcelino Ramos,Marcelino Ramos,4311908,RS,20
Mariana Pimentel,Mariana Pimentel,4311981,RS,14
Mariano Moro,Mariano Moro,4312005,RS,20
Marques de Souza,Marques de Souza,4312054,RS,18
Mata,Mata,4312104,RS,22
Mato Castelhano,Mato Castelhano,4312138,RS,16
Mato Leitão,Mato Leitão,4312153,RS,20
Mato Queimado,Mato Queimado,4312179,RS,20
Maximiliano de Almeida,Maximiliano de Almeida,4312203,RS,20
Minas do Leão,Minas do Leão,4312252,RS,20
Miraguaí,Miraguaí,4312302,RS,20
Montauri,Montauri,4312351,RS,20
Monte Alegre dos Campos,Monte Alegre dos Campos,4312377,RS,25
Monte Belo do Sul,Monte Belo do Sul,4312385,RS,12
Montenegro,Montenegro,4312401,RS,18
Mormaço,Mormaço,4312427,RS,18
Morrinhos do Sul,Morrinhos do Sul,4312443,RS,18
Morro Redondo,Morro Redondo,4312450,RS,16
Morro Reuter,Morro Reuter,4312476,RS,18
Mostardas,Mostardas,4312500,RS,25
Muçum,Muçum,4312609,RS,18
Muitos Capões,Muitos Cap§es,4312617,RS,NA
Muliterno,Muliterno,4312625,RS,20
Não-Me-Toque,Não-Me-Toque,4312658,RS,20
Nicolau Vergueiro,Nicolau Vergueiro,4312674,RS,20
Nonoai,Nonoai,4312708,RS,20
Nova Alvorada,Nova Alvorada,4312757,RS,20
Nova Araçá,Nova Araçá,4312807,RS,20
Nova Bassano,Nova Bassano,4312906,RS,20
Nova Boa Vista,Nova Boa Vista,4312955,RS,20
Nova Bréscia,Nova Bréscia,4313003,RS,18
Nova Candelária,Nova Candelária,4313011,RS,20
Nova Esperança do Sul,Nova Esperança do Sul,4313037,RS,22
Nova Hartz,Nova Hartz,4313060,RS,14
Nova Pádua,Nova Pádua,4313086,RS,12
Nova Palma,Nova Palma,4313102,RS,20
Nova Petrópolis,Nova Petrópolis,4313201,RS,18
Nova Prata,Nova Prata,4313300,RS,20
Nova Ramada,Nova Ramada,4313334,RS,20
Nova Roma do Sul,Nova Roma do Sul,4313359,RS,12
Nova Santa Rita,Nova Santa Rita,4313375,RS,7
Novo Cabrais,Novo Cabrais,4313391,RS,20
Novo Hamburgo,Novo Hamburgo,4313409,RS,7
Novo Machado,Novo Machado,4313425,RS,20
Novo Tiradentes,Novo Tiradentes,4313441,RS,20
Novo Xingu,Novo Xingu,4313466,RS,20
Novo Barreiro,Novo Barreiro,4313490,RS,16
Osório,Osório,4313508,RS,18
Paim Filho,Paim Filho,4313607,RS,20
Palmares do Sul,Palmares do Sul,4313656,RS,18
Palmeira das Missões,Palmeira das Miss§es,4313706,RS,NA
Palmitinho,Palmitinho,4313805,RS,20
Panambi,Panambi,4313904,RS,20
Pantano Grande,Pantano Grande,4313953,RS,20
Paraí,Paraí,4314001,RS,20
Paraíso do Sul,Paraíso do Sul,4314027,RS,20
Pareci Novo,Pareci Novo,4314035,RS,18
Parobé,Parobé,4314050,RS,18
Passa Sete,Passa Sete,4314068,RS,20
Passo do Sobrado,Passo do Sobrado,4314076,RS,20
Passo Fundo,Passo Fundo,4314100,RS,16
Paulo Bento,Paulo Bento,4314134,RS,20
Paverama,Paverama,4314159,RS,18
Pedras Altas,Pedras Altas,4314175,RS,35
Pedro Osório,Pedro Osório,4314209,RS,16
Pejuçara,Pejuçara,4314308,RS,20
Pelotas,Pelotas,4314407,RS,16
Picada Café,Picada Café,4314423,RS,18
Pinhal,Pinhal,4314456,RS,16
Pinhal da Serra,Pinhal da Serra,4314464,RS,25
Pinhal Grande,Pinhal Grande,4314472,RS,35
Pinheirinho do Vale,Pinheirinho do Vale,4314498,RS,20
Pinheiro Machado,Pinheiro Machado,4314506,RS,35
Pinto Bandeira,NA,4314530,RS,12
Pirapó,Pirapó,4314555,RS,20
Piratini,Piratini,4314605,RS,35
Planalto,Planalto,4314704,RS,20
Poço das Antas,Poço das Antas,4314753,RS,18
Pontão,Pontão,4314779,RS,16
Ponte Preta,Ponte Preta,4314787,RS,20
Portão,Portão,4314803,RS,7
Porto Alegre,Porto Alegre,4314902,RS,5
Porto Lucena,Porto Lucena,4315008,RS,20
Porto Mauá,Porto Mauá,4315057,RS,20
Porto Vera Cruz,Porto Vera Cruz,4315073,RS,20
Porto Xavier,Porto Xavier,4315107,RS,20
Pouso Novo,Pouso Novo,4315131,RS,18
Presidente Lucena,Presidente Lucena,4315149,RS,18
Progresso,Progresso,4315156,RS,18
Protásio Alves,Protásio Alves,4315172,RS,20
Putinga,Putinga,4315206,RS,20
Quaraí,Quaraí,4315305,RS,28
Quatro Irmãos,Quatro Irmãos,4315313,RS,20
Quevedos,Quevedos,4315321,RS,35
Quinze de Novembro,Quinze de Novembro,4315354,RS,20
Redentora,Redentora,4315404,RS,20
Relvado,Relvado,4315453,RS,18
Restinga Sêca,Restinga Seca,4315503,RS,NA
Rio dos Índios,Rio dos ═ndios,4315552,RS,NA
Rio Grande,Rio Grande,4315602,RS,25
Rio Pardo,Rio Pardo,4315701,RS,20
Riozinho,Riozinho,4315750,RS,18
Roca Sales,Roca Sales,4315800,RS,18
Rodeio Bonito,Rodeio Bonito,4315909,RS,20
Rolador,Rolador,4315958,RS,20
Rolante,Rolante,4316006,RS,18
Ronda Alta,Ronda Alta,4316105,RS,20
Rondinha,Rondinha,4316204,RS,20
Roque Gonzales,Roque Gonzales,4316303,RS,20
Rosário do Sul,Rosário do Sul,4316402,RS,28
Sagrada Família,Sagrada Família,4316428,RS,16
Saldanha Marinho,Saldanha Marinho,4316436,RS,20
Salto do Jacuí,Salto do Jacuí,4316451,RS,18
Salvador das Missões,Salvador das Miss§es,4316477,RS,NA
Salvador do Sul,Salvador do Sul,4316501,RS,18
Sananduva,Sananduva,4316600,RS,20
Santa Bárbara do Sul,Santa Bárbara do Sul,4316709,RS,20
Santa Cecília do Sul,Santa Cecília do Sul,4316733,RS,20
Santa Clara do Sul,Santa Clara do Sul,4316758,RS,18
Santa Cruz do Sul,Santa Cruz do Sul,4316808,RS,20
Santa Maria,Santa Maria,4316907,RS,22
Santa Maria do Herval,Santa Maria do Herval,4316956,RS,18
Santa Margarida do Sul,Santa Margarida do Sul,4316972,RS,28
Santana da Boa Vista,Santana da Boa Vista,4317004,RS,35
Sant'Ana do Livramento,Sant' Ana do Livramento,4317103,RS,NA
Santa Rosa,Santa Rosa,4317202,RS,20
Santa Tereza,Santa Tereza,4317251,RS,12
Santa Vitória do Palmar,Santa Vitória do Palmar,4317301,RS,40
Santiago,Santiago,4317400,RS,35
Santo Ângelo,Santo ┬ngelo,4317509,RS,NA
Santo Antônio do Palma,Santo Antânio do Palma,4317558,RS,NA
Santo Antônio da Patrulha,Santo Antânio da Patrulha,4317608,RS,NA
Santo Antônio das Missões,Santo Antânio das Miss§es,4317707,RS,NA
Santo Antônio do Planalto,Santo Antânio do Planalto,4317756,RS,NA
Santo Augusto,Santo Augusto,4317806,RS,16
Santo Cristo,Santo Cristo,4317905,RS,20
Santo Expedito do Sul,Santo Expedito do Sul,4317954,RS,20
São Borja,São Borja,4318002,RS,20
São Domingos do Sul,São Domingos do Sul,4318051,RS,20
São Francisco de Assis,São Francisco de Assis,4318101,RS,35
São Francisco de Paula,São Francisco de Paula,4318200,RS,25
São Gabriel,São Gabriel,4318309,RS,28
São Jerônimo,São Jerânimo,4318408,RS,NA
São João da Urtiga,São João da Urtiga,4318424,RS,20
São João do Polêsine,São João do Polêsine,4318432,RS,20
São Jorge,São Jorge,4318440,RS,20
São José das Missões,São José das Miss§es,4318457,RS,NA
São José do Herval,São José do Herval,4318465,RS,20
São José do Hortêncio,São José do Hortêncio,4318481,RS,18
São José do Inhacorá,São José do Inhacorá,4318499,RS,20
São José do Norte,São José do Norte,4318507,RS,25
São José do Ouro,São José do Ouro,4318606,RS,20
São José do Sul,São José do Sul,4318614,RS,18
São José dos Ausentes,São José dos Ausentes,4318622,RS,25
São Leopoldo,São Leopoldo,4318705,RS,7
São Lourenço do Sul,São Lourenço do Sul,4318804,RS,16
São Luiz Gonzaga,São Luiz Gonzaga,4318903,RS,20
São Marcos,São Marcos,4319000,RS,12
São Martinho,São Martinho,4319109,RS,20
São Martinho da Serra,São Martinho da Serra,4319125,RS,22
São Miguel das Missões,São Miguel das Miss§es,4319158,RS,NA
São Nicolau,São Nicolau,4319208,RS,20
São Paulo das Missões,São Paulo das Miss§es,4319307,RS,NA
São Pedro da Serra,São Pedro da Serra,4319356,RS,18
São Pedro das Missões,São Pedro das Miss§es,4319364,RS,NA
São Pedro do Butiá,São Pedro do Butiá,4319372,RS,20
São Pedro do Sul,São Pedro do Sul,4319406,RS,22
São Sebastião do Caí,São Sebastião do Caí,4319505,RS,18
São Sepé,São Sepé,4319604,RS,35
São Valentim,São Valentim,4319703,RS,20
São Valentim do Sul,São Valentim do Sul,4319711,RS,20
São Valério do Sul,São Valério do Sul,4319737,RS,16
São Vendelino,São Vendelino,4319752,RS,18
São Vicente do Sul,São Vicente do Sul,4319802,RS,22
Sapiranga,Sapiranga,4319901,RS,7
Sapucaia do Sul,Sapucaia do Sul,4320008,RS,7
Sarandi,Sarandi,4320107,RS,20
Seberi,Seberi,4320206,RS,20
Sede Nova,Sede Nova,4320230,RS,20
Segredo,Segredo,4320263,RS,20
Selbach,Selbach,4320305,RS,20
Senador Salgado Filho,Senador Salgado Filho,4320321,RS,20
Sentinela do Sul,Sentinela do Sul,4320354,RS,16
Serafina Corrêa,Serafina Corrêa,4320404,RS,20
Sério,Sério,4320453,RS,18
Sertão,Sertão,4320503,RS,20
Sertão Santana,Sertão Santana,4320552,RS,16
Sete de Setembro,Sete de Setembro,4320578,RS,20
Severiano de Almeida,Severiano de Almeida,4320602,RS,20
Silveira Martins,Silveira Martins,4320651,RS,22
Sinimbu,Sinimbu,4320677,RS,20
Sobradinho,Sobradinho,4320701,RS,20
Soledade,Soledade,4320800,RS,18
Tabaí,Tabaí,4320859,RS,18
Tapejara,Tapejara,4320909,RS,20
Tapera,Tapera,4321006,RS,20
Tapes,Tapes,4321105,RS,16
Taquara,Taquara,4321204,RS,18
Taquari,Taquari,4321303,RS,18
Taquaruçu do Sul,Taquaruçu do Sul,4321329,RS,20
Tavares,Tavares,4321352,RS,25
Tenente Portela,Tenente Portela,4321402,RS,20
Terra de Areia,Terra de Areia,4321436,RS,18
Teutônia,Teutânia,4321451,RS,NA
Tio Hugo,Tio Hugo,4321469,RS,20
Tiradentes do Sul,Tiradentes do Sul,4321477,RS,20
Toropi,Toropi,4321493,RS,22
Torres,Torres,4321501,RS,18
Tramandaí,Tramandaí,4321600,RS,18
Travesseiro,Travesseiro,4321626,RS,18
Três Arroios,Três Arroios,4321634,RS,20
Três Cachoeiras,Três Cachoeiras,4321667,RS,18
Três Coroas,Três Coroas,4321709,RS,18
Três de Maio,Três de Maio,4321808,RS,20
Três Forquilhas,Três Forquilhas,4321832,RS,18
Três Palmeiras,Três Palmeiras,4321857,RS,20
Três Passos,Três Passos,4321907,RS,20
Trindade do Sul,Trindade do Sul,4321956,RS,20
Triunfo,Triunfo,4322004,RS,18
Tucunduva,Tucunduva,4322103,RS,20
Tunas,Tunas,4322152,RS,18
Tupanci do Sul,Tupanci do Sul,4322186,RS,20
Tupanciretã,Tupanciretã,4322202,RS,35
Tupandi,Tupandi,4322251,RS,18
Tuparendi,Tuparendi,4322301,RS,20
Turuçu,Turuçu,4322327,RS,16
Ubiretama,Ubiretama,4322343,RS,20
União da Serra,União da Serra,4322350,RS,20
Unistalda,Unistalda,4322376,RS,35
Uruguaiana,Uruguaiana,4322400,RS,28
Vacaria,Vacaria,4322509,RS,25
Vale Verde,Vale Verde,4322525,RS,14
Vale do Sol,Vale do Sol,4322533,RS,20
Vale Real,Vale Real,4322541,RS,18
Vanini,Vanini,4322558,RS,20
Venâncio Aires,Venâncio Aires,4322608,RS,20
Vera Cruz,Vera Cruz,4322707,RS,20
Veranópolis,Veranópolis,4322806,RS,12
Vespasiano Corrêa,Vespasiano Correa,4322855,RS,NA
Viadutos,Viadutos,4322905,RS,20
Viamão,Viamão,4323002,RS,10
Vicente Dutra,Vicente Dutra,4323101,RS,20
Victor Graeff,Victor Graeff,4323200,RS,20
Vila Flores,Vila Flores,4323309,RS,12
Vila Lângaro,Vila Lângaro,4323358,RS,20
Vila Maria,Vila Maria,4323408,RS,20
Vila Nova do Sul,Vila Nova do Sul,4323457,RS,35
Vista Alegre,Vista Alegre,4323507,RS,20
Vista Alegre do Prata,Vista Alegre do Prata,4323606,RS,20
Vista Gaúcha,Vista Gaúcha,4323705,RS,20
Vitória das Missões,Vitória das Miss§es,4323754,RS,NA
Westfália,Westfalia,4323770,RS,NA
Xangri-lá,Xangri-Lá,4323804,RS,NA
Água Clara,Água Clara,5000203,MS,35
Alcinópolis,Alcinópolis,5000252,MS,60
Amambai,Amambaí,5000609,MS,NA
Anastácio,Anastácio,5000708,MS,90
Anaurilândia,Anaurilândia,5000807,MS,45
Angélica,Angélica,5000856,MS,35
Antônio João,Antânio João,5000906,MS,NA
Aparecida do Taboado,Aparecida do Taboado,5001003,MS,40
Aquidauana,Aquidauana,5001102,MS,90
Aral Moreira,Aral Moreira,5001243,MS,35
Bandeirantes,Bandeirantes,5001508,MS,40
Bataguassu,Bataguassu,5001904,MS,45
Batayporã,Batayporã,5002001,MS,40
Bela Vista,Bela Vista,5002100,MS,50
Bodoquena,Bodoquena,5002159,MS,90
Bonito,Bonito,5002209,MS,60
Brasilândia,Brasilândia,5002308,MS,35
Caarapó,Caarapó,5002407,MS,40
Camapuã,Camapuã,5002605,MS,70
Campo Grande,Campo Grande,5002704,MS,15
Caracol,Caracol,5002803,MS,50
Cassilândia,Cassilândia,5002902,MS,40
Chapadão do Sul,Chapadão do Sul,5002951,MS,40
Corguinho,Corguinho,5003108,MS,35
Coronel Sapucaia,Coronel Sapucaia,5003157,MS,45
Corumbá,Corumbá,5003207,MS,110
Costa Rica,Costa Rica,5003256,MS,70
Coxim,Coxim,5003306,MS,60
Deodápolis,Deodápolis,5003454,MS,30
Dois Irmãos do Buriti,Dois Irmãos do Buriti,5003488,MS,90
Douradina,Douradina,5003504,MS,30
Dourados,Dourados,5003702,MS,30
Eldorado,Eldorado,5003751,MS,45
Fátima do Sul,Fátima do Sul,5003801,MS,30
Figueirão,Figueirão,5003900,MS,70
Glória de Dourados,Glória de Dourados,5004007,MS,35
Guia Lopes da Laguna,Guia Lopes da Laguna,5004106,MS,50
Iguatemi,Iguatemi,5004304,MS,45
Inocência,Inocência,5004403,MS,40
Itaporã,Itaporã,5004502,MS,30
Itaquiraí,Itaquiraí,5004601,MS,45
Ivinhema,Ivinhema,5004700,MS,30
Japorã,Japorã,5004809,MS,45
Jaraguari,Jaraguari,5004908,MS,35
Jardim,Jardim,5005004,MS,50
Jateí,Jateí,5005103,MS,45
Juti,Juti,5005152,MS,40
Ladário,Ladário,5005202,MS,110
Laguna Carapã,Laguna Carapã,5005251,MS,35
Maracaju,Maracaju,5005400,MS,40
Miranda,Miranda,5005608,MS,90
Mundo Novo,Mundo Novo,5005681,MS,45
Naviraí,Naviraí,5005707,MS,45
Nioaque,Nioaque,5005806,MS,50
Nova Alvorada do Sul,Nova Alvorada do Sul,5006002,MS,30
Nova Andradina,Nova Andradina,5006200,MS,40
Novo Horizonte do Sul,Novo Horizonte do Sul,5006259,MS,30
Paranaíba,Paranaíba,5006309,MS,40
Paranhos,Paranhos,5006358,MS,45
Pedro Gomes,Pedro Gomes,5006408,MS,60
Ponta Porã,Ponta Porã,5006606,MS,35
Porto Murtinho,Porto Murtinho,5006903,MS,80
Ribas do Rio Pardo,Ribas do Rio Pardo,5007109,MS,35
Rio Brilhante,Rio Brilhante,5007208,MS,30
Rio Negro,Rio Negro,5007307,MS,40
Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,5007406,MS,60
Rochedo,Rochedo,5007505,MS,35
Santa Rita do Pardo,Santa Rita do Pardo,5007554,MS,35
São Gabriel do Oeste,São Gabriel do Oeste,5007695,MS,70
Sete Quedas,Sete Quedas,5007703,MS,45
Selvíria,Selvíria,5007802,MS,35
Sidrolândia,Sidrolândia,5007901,MS,30
Sonora,Sonora,5007935,MS,60
Tacuru,Tacuru,5007950,MS,45
Taquarussu,Taquarussu,5007976,MS,40
Terenos,Terenos,5008008,MS,30
Três Lagoas,Três Lagoas,5008305,MS,35
Vicentina,Vicentina,5008404,MS,30
Acorizal,Acorizal,5100102,MT,80
Água Boa,Água Boa,5100201,MT,80
Alta Floresta,Alta Floresta,5100250,MT,100
Alto Araguaia,Alto Araguaia,5100300,MT,60
Alto Boa Vista,Alto Boa Vista,5100359,MT,80
Alto Garças,Alto Garças,5100409,MT,60
Alto Paraguai,Alto Paraguai,5100508,MT,80
Alto Taquari,Alto Taquari,5100607,MT,60
Apiacás,Apiacás,5100805,MT,100
Araguaiana,Araguaiana,5101001,MT,80
Araguainha,Araguainha,5101209,MT,60
Araputanga,Araputanga,5101258,MT,80
Arenápolis,Arenápolis,5101308,MT,80
Aripuanã,Aripuanã,5101407,MT,100
Barão de Melgaço,Barão de Melgaço,5101605,MT,80
Barra do Bugres,Barra do Bugres,5101704,MT,80
Barra do Garças,Barra do Garças,5101803,MT,80
Bom Jesus do Araguaia,Bom Jesus do Araguaia,5101852,MT,80
Brasnorte,Brasnorte,5101902,MT,100
Cáceres,Cáceres,5102504,MT,80
Campinápolis,Campinápolis,5102603,MT,80
Campo Novo do Parecis,Campo Novo do Parecis,5102637,MT,100
Campo Verde,Campo Verde,5102678,MT,60
Campos de Júlio,Campos de Júlio,5102686,MT,100
Canabrava do Norte,Canabrava do Norte,5102694,MT,80
Canarana,Canarana,5102702,MT,80
Carlinda,Carlinda,5102793,MT,100
Castanheira,Castanheira,5102850,MT,100
Chapada dos Guimarães,Chapada dos Guimarães,5103007,MT,90
Cláudia,Cláudia,5103056,MT,100
Cocalinho,Cocalinho,5103106,MT,80
Colíder,Colíder,5103205,MT,90
Colniza,Colniza,5103254,MT,100
Comodoro,Comodoro,5103304,MT,100
Confresa,Confresa,5103353,MT,80
Conquista D'Oeste,Conquista D'oeste,5103361,MT,NA
Cotriguaçu,Cotriguaçu,5103379,MT,100
Cuiabá,Cuiabá,5103403,MT,30
Curvelândia,Curvelândia,5103437,MT,80
Denise,Denise,5103452,MT,80
Diamantino,Diamantino,5103502,MT,100
Dom Aquino,Dom Aquino,5103601,MT,60
Feliz Natal,Feliz Natal,5103700,MT,90
Figueirópolis D'Oeste,Figueirópolis D'oeste,5103809,MT,NA
Gaúcha do Norte,Gaúcha do Norte,5103858,MT,90
General Carneiro,General Carneiro,5103908,MT,60
Glória D'Oeste,Glória D'oeste,5103957,MT,NA
Guarantã do Norte,Guarantã do Norte,5104104,MT,90
Guiratinga,Guiratinga,5104203,MT,60
Indiavaí,Indiavaí,5104500,MT,80
Ipiranga do Norte,Ipiranga do Norte,5104526,MT,100
Itanhangá,Itanhangá,5104542,MT,100
Itaúba,Itaúba,5104559,MT,100
Itiquira,Itiquira,5104609,MT,60
Jaciara,Jaciara,5104807,MT,60
Jangada,Jangada,5104906,MT,80
Jauru,Jauru,5105002,MT,80
Juara,Juara,5105101,MT,100
Juína,Juína,5105150,MT,100
Juruena,Juruena,5105176,MT,100
Juscimeira,Juscimeira,5105200,MT,60
Lambari D'Oeste,Lambari D'oeste,5105234,MT,NA
Lucas do Rio Verde,Lucas do Rio Verde,5105259,MT,100
Luciara,Luciára,5105309,MT,NA
Vila Bela da Santíssima Trindade,Vila Bela da Santissima Trindade,5105507,MT,NA
Marcelândia,Marcelândia,5105580,MT,90
Matupá,Matupá,5105606,MT,90
Mirassol d'Oeste,Mirassol D'oeste,5105622,MT,NA
Nobres,Nobres,5105903,MT,90
Nortelândia,Nortelândia,5106000,MT,80
Nossa Senhora do Livramento,Nossa Senhora do Livramento,5106109,MT,80
Nova Bandeirantes,Nova Bandeirantes,5106158,MT,100
Nova Nazaré,Nova Nazaré,5106174,MT,80
Nova Lacerda,Nova Lacerda,5106182,MT,100
Nova Santa Helena,Nova Santa Helena,5106190,MT,100
Nova Brasilândia,Nova Brasilândia,5106208,MT,90
Nova Canaã do Norte,Nova Canaã do Norte,5106216,MT,100
Nova Mutum,Nova Mutum,5106224,MT,100
Nova Olímpia,Nova Olímpia,5106232,MT,80
Nova Ubiratã,Nova Ubiratã,5106240,MT,90
Nova Xavantina,Nova Xavantina,5106257,MT,80
Novo Mundo,Novo Mundo,5106265,MT,90
Novo Horizonte do Norte,Novo Horizonte do Norte,5106273,MT,100
Novo São Joaquim,Novo São Joaquim,5106281,MT,80
Paranaíta,Paranaíta,5106299,MT,100
Paranatinga,Paranatinga,5106307,MT,90
Novo Santo Antônio,Novo Santo Antânio,5106315,MT,NA
Pedra Preta,Pedra Preta,5106372,MT,60
Peixoto de Azevedo,Peixoto de Azevedo,5106422,MT,90
Planalto da Serra,Planalto da Serra,5106455,MT,90
Poconé,Poconé,5106505,MT,80
Pontal do Araguaia,Pontal do Araguaia,5106653,MT,60
Ponte Branca,Ponte Branca,5106703,MT,60
Pontes e Lacerda,Pontes E Lacerda,5106752,MT,NA
Porto Alegre do Norte,Porto Alegre do Norte,5106778,MT,80
Porto dos Gaúchos,Porto dos Gaúchos,5106802,MT,100
Porto Esperidião,Porto Esperidião,5106828,MT,80
Porto Estrela,Porto Estrela,5106851,MT,80
Poxoréu,Poxoréo,5107008,MT,NA
Primavera do Leste,Primavera do Leste,5107040,MT,60
Querência,Querência,5107065,MT,80
São José dos Quatro Marcos,São José dos Quatro Marcos,5107107,MT,80
Reserva do Cabaçal,Reserva do Cabaçal,5107156,MT,80
Ribeirão Cascalheira,Ribeirão Cascalheira,5107180,MT,80
Ribeirãozinho,Ribeirãozinho,5107198,MT,60
Rio Branco,Rio Branco,5107206,MT,80
Santa Carmem,Santa Carmem,5107248,MT,90
Santo Afonso,Santo Afonso,5107263,MT,80
São José do Povo,São José do Povo,5107297,MT,60
São José do Rio Claro,São José do Rio Claro,5107305,MT,100
São José do Xingu,São José do Xingu,5107354,MT,80
São Pedro da Cipa,São Pedro da Cipa,5107404,MT,60
Rondolândia,Rondolândia,5107578,MT,100
Rondonópolis,Rondonópolis,5107602,MT,60
Rosário Oeste,Rosário Oeste,5107701,MT,80
Santa Cruz do Xingu,Santa Cruz do Xingu,5107743,MT,80
Salto do Céu,Salto do Céu,5107750,MT,80
Santa Rita do Trivelato,Santa Rita do Trivelato,5107768,MT,100
Santa Terezinha,Santa Terezinha,5107776,MT,80
Santo Antônio do Leste,Santo Antânio do Leste,5107792,MT,NA
Santo Antônio do Leverger,Santo Antânio do Leverger,5107800,MT,NA
São Félix do Araguaia,São Félix do Araguaia,5107859,MT,80
Sapezal,Sapezal,5107875,MT,100
Serra Nova Dourada,Serra Nova Dourada,5107883,MT,80
Sinop,Sinop,5107909,MT,90
Sorriso,Sorriso,5107925,MT,90
Tabaporã,Tabaporã,5107941,MT,100
Tangará da Serra,Tangará da Serra,5107958,MT,80
Tapurah,Tapurah,5108006,MT,100
Terra Nova do Norte,Terra Nova do Norte,5108055,MT,90
Tesouro,Tesouro,5108105,MT,60
Torixoréu,Torixoréu,5108204,MT,60
União do Sul,União do Sul,5108303,MT,100
Vale de São Domingos,Vale de São Domingos,5108352,MT,100
Várzea Grande,Várzea Grande,5108402,MT,70
Vera,Vera,5108501,MT,90
Vila Rica,Vila Rica,5108600,MT,80
Nova Guarita,Nova Guarita,5108808,MT,90
Nova Marilândia,Nova Marilândia,5108857,MT,80
Nova Maringá,Nova Maringá,5108907,MT,100
Nova Monte Verde,Nova Monte Verde,5108956,MT,100
Abadia de Goiás,Abadia de Goiás,5200050,GO,24
Abadiânia,Abadiânia,5200100,GO,40
Acreúna,Acreúna,5200134,GO,30
Adelândia,Adelândia,5200159,GO,22
Água Fria de Goiás,Água Fria de Goiás,5200175,GO,35
Água Limpa,Água Limpa,5200209,GO,45
Águas Lindas de Goiás,Águas Lindas de Goiás,5200258,GO,40
